interaction_id,user_id,product_id,product_name,category_id,category_name,product_type,searched_size,size_available,is_preferred_category,search_frequency_in_category,is_in_favorites,added_to_favorites,prix,stock,product_status,is_clicked,click_duration_seconds,is_purchased,recommendation_score,interaction_time,category_name_encoded,product_name_encoded,product_type_encoded,searched_size_encoded,product_status_encoded
2436,121,50,Sac de Frappe 120cm,7,Boxe,equipement,Standard,1,1,-0.656485790223861,0,0,2.02813995133176,1.4009815185557717,RUPTURE_DE_STOCK,0,-0.8233846050154263,0,60.88,2024-07-08 07:55:00,1,70,2,15,2
2437,121,55,Chaussures Boxe,7,Boxe,chaussure,44,1,1,-0.4176781007590626,0,0,0.9101895678319492,-0.8663555943467917,EN_STOCK,1,0.8376937925547223,0,65.05,2024-10-24 22:23:00,1,19,1,6,1
2438,121,53,Corde a Sauter Speed,7,Boxe,equipement,Standard,1,1,-0.1788704112942642,0,0,-0.6616743869345069,-1.0110792398512105,EN_ARRIVAGE,1,0.2504438540198213,0,71.34,2024-12-23 22:44:00,1,28,2,15,0
2439,121,17,Raquette Pro 300g,3,Tennis,equipement,Pro,1,0,-0.8952934796886594,0,0,2.8371651834588927,0.7738457213699562,EN_STOCK,0,-0.8233846050154263,0,36.81,2025-03-30 10:47:00,8,62,2,12,1
2440,121,52,Bandages 4.5m x2,7,Boxe,accessoire,L/XL,1,1,0.05993727817053419,1,1,-0.8785648820384349,1.1276146326029803,EN_STOCK,1,1.7940722638829896,1,82.55,2024-08-31 02:10:00,1,6,0,10,1
2441,121,52,Bandages 4.5m x2,7,Boxe,accessoire,L/XL,1,1,0.29874496763533254,1,0,-0.8785648820384349,1.1276146326029803,EN_STOCK,0,-0.8233846050154263,0,99.25,2024-06-14 08:13:00,1,6,0,10,1
2442,121,37,Pull Buoy Pro,5,Natation,equipement,Standard,1,0,-0.8952934796886594,0,0,-0.8229042167582536,0.6934436960897234,EN_STOCK,0,-0.8233846050154263,0,38.49,2024-08-07 07:42:00,6,61,2,15,1
2443,121,50,Sac de Frappe 120cm,7,Boxe,equipement,Standard,1,1,0.5375526571001309,0,0,2.02813995133176,1.4009815185557717,RUPTURE_DE_STOCK,1,1.6766222761760095,0,77.31,2024-11-11 19:48:00,1,70,2,15,2
2444,121,70,Short Leger,9,Volleyball,vetement,XS,1,0,-0.8952934796886594,0,0,-0.5599963935199507,-0.27138060727306934,EN_STOCK,0,-0.8233846050154263,0,37.15,2024-04-24 21:32:00,9,73,3,18,1
2445,121,52,Bandages 4.5m x2,7,Boxe,accessoire,L/XL,1,1,0.7763603465649294,1,0,-0.8785648820384349,1.1276146326029803,EN_STOCK,1,-0.6555989082911688,0,99.62,2024-04-16 15:08:00,1,6,0,10,1
2446,121,51,Protege-dents Custom,7,Boxe,accessoire,Unique,1,1,1.0151680360297277,0,0,-0.7992188272773255,0.9507301769864682,RUPTURE_DE_STOCK,1,1.894743681917544,0,84.43,2024-10-10 22:01:00,1,57,0,16,2
2447,121,55,Chaussures Boxe,7,Boxe,chaussure,41,1,1,1.253975725494526,0,0,0.9101895678319492,-0.8663555943467917,EN_STOCK,0,-0.8233846050154263,0,76.18,2024-07-22 06:37:00,1,19,1,3,1
2448,121,57,Halteres Reglables 20kg,8,Fitness,equipement,Standard,1,0,-0.8952934796886594,0,0,1.3407561123245366,-1.5417326067007466,EN_STOCK,0,-0.8233846050154263,0,29.84,2025-03-05 04:47:00,3,40,2,15,1
2449,121,55,Chaussures Boxe,7,Boxe,chaussure,42,1,1,1.4927834149593244,0,0,0.9101895678319492,-0.8663555943467917,EN_STOCK,1,0.06587958762313809,0,78.44,2025-01-18 18:55:00,1,19,1,4,1
2450,121,39,Serviette Microfibre XL,5,Natation,accessoire,Unique,1,0,-0.656485790223861,0,0,-0.5835126016474437,-0.8663555943467917,EN_STOCK,0,-0.8233846050154263,0,38.15,2024-05-14 16:54:00,6,71,0,16,1
2451,121,51,Protege-dents Custom,7,Boxe,accessoire,L/XL,1,1,1.7315911044241228,0,0,-0.7992188272773255,0.9507301769864682,RUPTURE_DE_STOCK,0,-0.8233846050154263,0,79.14,2024-10-17 14:05:00,1,57,0,10,2
2452,121,49,Gants 12oz Pro,7,Boxe,accessoire,S/M,1,1,1.9703987938889211,0,0,0.42362399535231,1.3849011134997251,EN_STOCK,1,0.1833295753301183,0,86.82,2024-01-17 03:24:00,1,32,0,14,1
2453,121,49,Gants 12oz Pro,7,Boxe,accessoire,Unique,1,1,2.2092064833537197,0,0,0.42362399535231,1.3849011134997251,EN_STOCK,0,-0.8233846050154263,0,84.01,2024-05-19 23:37:00,1,32,0,16,1
2454,121,52,Bandages 4.5m x2,7,Boxe,accessoire,Unique,1,1,2.448014172818518,1,0,-0.8785648820384349,1.1276146326029803,EN_STOCK,0,-0.8233846050154263,0,97.32,2024-04-20 15:58:00,1,6,0,16,1
2455,121,52,Bandages 4.5m x2,7,Boxe,accessoire,L/XL,1,1,2.6868218622833164,1,0,-0.8785648820384349,1.1276146326029803,EN_STOCK,0,-0.8233846050154263,0,97.74,2024-05-24 01:52:00,1,6,0,10,1
2456,121,50,Sac de Frappe 120cm,7,Boxe,equipement,Pro,1,1,2.9256295517481146,1,1,2.02813995133176,1.4009815185557717,RUPTURE_DE_STOCK,1,1.12292947698596,0,70.62,2024-02-07 08:58:00,1,70,2,12,2
2457,121,55,Chaussures Boxe,7,Boxe,chaussure,44,1,1,3.164437241212913,0,0,0.9101895678319492,-0.8663555943467917,EN_STOCK,0,-0.8233846050154263,0,77.83,2024-12-02 02:49:00,1,19,1,6,1
2458,121,51,Protege-dents Custom,7,Boxe,accessoire,Unique,1,1,3.4032449306777113,0,0,-0.7992188272773255,0.9507301769864682,RUPTURE_DE_STOCK,1,1.0390366286238313,0,76.51,2024-07-25 17:02:00,1,57,0,16,2
2459,121,10,Chaussures High-Top,2,Basketball,chaussure,38,1,0,-0.8952934796886594,0,0,1.5540937990063253,0.7899261264260028,EN_ARRIVAGE,1,0.11621529664041533,0,25.46,2025-04-03 23:59:00,0,21,1,0,0
2460,121,51,Protege-dents Custom,7,Boxe,accessoire,Unique,1,1,3.64205262014251,0,0,-0.7992188272773255,0.9507301769864682,RUPTURE_DE_STOCK,1,1.0725937679686828,1,77.1,2024-12-09 03:31:00,1,57,0,16,2
2461,121,76,Short Stretch,10,Handball,vetement,M,1,0,-0.8952934796886594,0,0,-0.6295299297818184,1.3688207084436785,EN_STOCK,0,-0.8233846050154263,0,42.21,2024-02-10 10:50:00,5,76,3,11,1
2462,121,56,Coquille Protection,7,Boxe,accessoire,Unique,1,1,3.880860309607308,0,0,-0.6283456603077721,-0.4804258730016745,EN_STOCK,1,-0.320027514842654,0,82.03,2025-03-09 00:08:00,1,25,0,16,1
2463,121,49,Gants 12oz Pro,7,Boxe,accessoire,Unique,1,1,4.119667999072107,1,1,0.42362399535231,1.3849011134997251,EN_STOCK,1,2.0625293786418015,1,89.71,2024-03-08 17:29:00,1,32,0,16,1
2464,121,39,Serviette Microfibre XL,5,Natation,accessoire,S/M,1,0,-0.4176781007590626,0,0,-0.5835126016474437,-0.8663555943467917,EN_STOCK,0,-0.8233846050154263,0,40.37,2024-12-22 02:49:00,6,71,0,14,1
2465,122,64,Shaker Proteine 700ml,8,Fitness,accessoire,L/XL,1,1,-0.8952934796886594,1,1,-0.8975131936231775,1.3205794932755388,EN_STOCK,1,1.0893723376411084,1,66.69,2024-10-10 02:02:00,3,72,0,10,1
2466,122,64,Shaker Proteine 700ml,8,Fitness,accessoire,S/M,1,1,-0.656485790223861,1,0,-0.8975131936231775,1.3205794932755388,EN_STOCK,1,0.8880295015719996,1,87.15,2024-10-22 09:10:00,3,72,0,14,1
2467,122,18,Balles Championship x4,3,Tennis,equipement,Standard,1,1,-0.8952934796886594,0,0,-0.8948062919682142,-0.23921979716097627,EN_STOCK,1,0.267222423692247,1,65.84,2024-06-18 01:26:00,8,0,2,15,1
2468,122,59,Bandes Resistance Set,8,Fitness,accessoire,S/M,1,1,-0.4176781007590626,0,0,-0.5451084344176531,0.06630789890390815,EN_STOCK,0,-0.8233846050154263,0,69.66,2024-06-21 05:20:00,3,8,0,14,1
2469,122,80,Protege-dents Sport,10,Handball,accessoire,L/XL,1,1,-0.8952934796886594,1,1,-0.770288815839906,0.677363291033677,EN_STOCK,1,-0.15224181811839657,0,66.12,2025-01-03 02:59:00,5,58,0,10,1
2470,122,75,Maillot Respirant,10,Handball,vetement,XL,1,1,-0.656485790223861,0,0,-0.37525035556871084,-1.1558028853556295,EN_STOCK,1,1.508836579451752,0,73.05,2024-07-18 19:18:00,5,49,3,17,1
2471,122,76,Short Stretch,10,Handball,vetement,XS,1,1,-0.4176781007590626,0,0,-0.6295299297818184,1.3688207084436785,EN_STOCK,0,-0.8233846050154263,0,72.69,2025-01-09 10:27:00,5,76,3,18,1
2472,122,79,Sac Sport 50L,10,Handball,accessoire,Unique,1,1,-0.1788704112942642,1,1,-0.4077331754282695,-1.4774109864765603,EN_STOCK,0,-0.8233846050154263,0,75.66,2024-03-15 05:28:00,5,67,0,16,1
2473,122,24,Casquette UV Protect,3,Tennis,accessoire,Unique,1,1,-0.656485790223861,0,0,-0.6924653932597133,1.3849011134997251,EN_STOCK,1,2.0625293786418015,0,69.9,2024-05-12 12:55:00,8,14,0,16,1
2474,122,17,Raquette Pro 300g,3,Tennis,equipement,Junior,1,1,-0.4176781007590626,0,0,2.8371651834588927,0.7738457213699562,EN_STOCK,0,-0.8233846050154263,0,66.94,2024-02-26 07:00:00,8,62,2,8,1
2475,122,49,Gants 12oz Pro,7,Boxe,accessoire,L/XL,1,0,-0.8952934796886594,0,0,0.42362399535231,1.3849011134997251,EN_STOCK,0,-0.8233846050154263,0,39.48,2025-03-16 05:16:00,1,32,0,10,1
2476,122,80,Protege-dents Sport,10,Handball,accessoire,Unique,1,1,0.05993727817053419,1,0,-0.770288815839906,0.677363291033677,EN_STOCK,1,1.9954150999520985,0,98.77,2024-07-29 13:34:00,5,58,0,16,1
2477,122,77,Genouilleres Impact,10,Handball,accessoire,Unique,1,1,0.29874496763533254,1,1,-0.46322465935501556,0.5648004556413511,EN_STOCK,1,-0.7227131869808718,0,82.86,2024-09-13 23:07:00,5,37,0,16,1
2478,122,75,Maillot Respirant,10,Handball,vetement,XL,1,1,0.5375526571001309,1,1,-0.37525035556871084,-1.1558028853556295,EN_STOCK,1,-0.0012346910665648853,0,81.43,2024-10-01 08:30:00,5,49,3,17,1
2479,122,20,Grip Overgrip x3,3,Tennis,accessoire,S/M,1,1,-0.1788704112942642,1,1,-0.8838095039949262,0.9024889618183286,EN_STOCK,1,0.5356795384510589,1,82.0,2024-01-20 23:48:00,8,39,0,14,1
2480,122,58,Tapis Yoga Premium,8,Fitness,equipement,Junior,1,1,-0.1788704112942642,0,0,-0.3764346250427572,-1.4291697713084208,EN_STOCK,0,-0.8233846050154263,0,75.73,2025-04-24 07:22:00,3,77,2,8,1
2481,122,60,Kettlebell 16kg,8,Fitness,equipement,Standard,1,1,0.05993727817053419,0,0,-0.20437718859915754,0.018066683735768498,EN_STOCK,0,-0.8233846050154263,0,84.67,2024-03-25 20:33:00,3,42,2,15,1
2482,122,23,Cordage Multifilament,3,Tennis,accessoire,S/M,1,1,0.05993727817053419,0,0,-0.7949892934414454,-0.3839434426653952,EN_STOCK,0,-0.8233846050154263,0,76.18,2025-05-04 15:35:00,8,26,0,14,1
2483,122,77,Genouilleres Impact,10,Handball,accessoire,S/M,1,1,0.7763603465649294,1,0,-0.46322465935501556,0.5648004556413511,EN_STOCK,1,1.575950858141455,1,100.0,2024-02-07 00:57:00,5,37,0,14,1
2484,122,77,Genouilleres Impact,10,Handball,accessoire,L/XL,1,1,1.0151680360297277,1,0,-0.46322465935501556,0.5648004556413511,EN_STOCK,1,-0.4206989328772085,0,100.0,2025-03-22 04:50:00,5,37,0,10,1
2485,122,13,Bandeau Elastique,2,Basketball,accessoire,L/XL,1,0,-0.8952934796886594,0,0,-0.9350714540857922,-1.6060542269249327,EN_STOCK,0,-0.8233846050154263,0,35.63,2024-07-28 14:18:00,0,7,0,10,1
2486,122,17,Raquette Pro 300g,3,Tennis,equipement,Pro,1,1,0.29874496763533254,0,0,2.8371651834588927,0.7738457213699562,EN_STOCK,1,1.441722300762049,0,73.36,2024-04-24 00:24:00,8,62,2,12,1
2487,122,64,Shaker Proteine 700ml,8,Fitness,accessoire,L/XL,1,1,0.29874496763533254,1,0,-0.8975131936231775,1.3205794932755388,EN_STOCK,0,-0.8233846050154263,0,99.42,2024-12-10 07:29:00,3,72,0,10,1
2488,122,19,Sac Raquettes 6R,3,Tennis,accessoire,Unique,1,1,0.5375526571001309,0,0,0.5873915454775848,-1.348767746028188,EN_ARRIVAGE,0,-0.8233846050154263,0,77.22,2025-01-02 14:16:00,8,66,0,16,0
2489,122,31,Chaussettes Anti-ampoules,4,Running,vetement,L,1,0,-0.8952934796886594,0,0,-0.7587844838063124,0.09846870901600124,EN_STOCK,1,0.6699080958304648,0,38.96,2025-05-05 11:58:00,7,16,3,9,1
2490,122,61,Corde Battle Rope 12m,8,Fitness,equipement,Pro,1,1,0.5375526571001309,0,0,0.33767986780722775,0.9828909870985614,EN_STOCK,1,0.4517866900889302,1,87.68,2024-01-01 13:38:00,3,27,2,12,1
2491,122,73,Ballon Resine T3,10,Handball,equipement,Pro,1,1,1.253975725494526,0,0,-0.5070426298947327,0.854247746650189,EN_STOCK,1,-0.08512753942869361,0,80.49,2024-08-07 00:24:00,5,4,2,12,1
2492,122,23,Cordage Multifilament,3,Tennis,accessoire,S/M,1,1,0.7763603465649294,0,0,-0.7949892934414454,-0.3839434426653952,EN_STOCK,1,1.190043755675663,0,84.2,2025-04-02 01:05:00,8,26,0,14,1
2493,122,24,Casquette UV Protect,3,Tennis,accessoire,S/M,1,1,1.0151680360297277,1,1,-0.6924653932597133,1.3849011134997251,EN_STOCK,1,2.096086517986653,0,80.93,2025-04-05 17:03:00,8,14,0,14,1
2494,123,77,Genouilleres Impact,10,Handball,accessoire,Unique,1,1,-0.8952934796886594,0,0,-0.46322465935501556,0.5648004556413511,EN_STOCK,1,1.894743681917544,1,67.79,2024-07-22 09:17:00,5,37,0,16,1
2495,123,3,Maillot Training,1,Football,vetement,XS,1,1,-0.8952934796886594,1,1,-0.007619274554018314,-0.6412299235621399,RUPTURE_DE_STOCK,1,0.46856525976135593,0,66.76,2024-03-13 08:11:00,4,51,3,18,2
2496,123,73,Ballon Resine T3,10,Handball,equipement,Standard,1,1,-0.656485790223861,0,0,-0.5070426298947327,0.854247746650189,EN_STOCK,0,-0.8233846050154263,0,66.8,2025-01-03 10:21:00,5,4,2,15,1
2497,123,2,Crampons Elite,1,Football,chaussure,44,1,1,-0.656485790223861,0,0,0.9059600339960692,0.46831802530507183,EN_ARRIVAGE,0,-0.8233846050154263,0,59.38,2025-03-09 18:59:00,4,29,1,6,0
2498,123,80,Protege-dents Sport,10,Handball,accessoire,L/XL,1,1,-0.4176781007590626,0,0,-0.770288815839906,0.677363291033677,EN_STOCK,1,0.4517866900889302,1,77.09,2024-05-02 06:14:00,5,58,0,10,1
2499,123,5,Gants Gardien Pro,1,Football,accessoire,S/M,1,1,-0.4176781007590626,0,0,0.32532962900645795,-1.4452501763644674,EN_STOCK,1,-0.387141793532357,0,70.81,2025-02-18 04:33:00,4,34,0,14,1
2500,123,77,Genouilleres Impact,10,Handball,accessoire,Unique,1,1,-0.1788704112942642,0,0,-0.46322465935501556,0.5648004556413511,EN_STOCK,1,1.12292947698596,0,81.12,2024-12-19 19:38:00,5,37,0,16,1
2501,123,74,Chaussures Indoor Pro,10,Handball,chaussure,44,1,1,0.05993727817053419,1,1,1.2573497050809823,-0.319621822441209,EN_STOCK,1,-0.18579895746324807,1,79.51,2024-08-25 17:59:00,5,23,1,6,1
2502,123,16,Sac a Dos Basket,2,Basketball,accessoire,S/M,1,0,-0.8952934796886594,0,0,-0.05668186705022669,1.2401774679953061,EN_STOCK,0,-0.8233846050154263,0,39.84,2025-04-05 12:24:00,0,69,0,14,1
2503,123,1,Ballon Match Pro,1,Football,equipement,Standard,1,1,-0.1788704112942642,0,0,-0.4166997871603352,-0.5447474932258607,EN_STOCK,1,0.7705795138650193,0,74.21,2024-03-03 07:37:00,4,2,2,15,1
2504,123,77,Genouilleres Impact,10,Handball,accessoire,L/XL,1,1,0.29874496763533254,1,1,-0.46322465935501556,0.5648004556413511,EN_STOCK,0,-0.8233846050154263,0,85.8,2024-03-18 01:26:00,5,37,0,10,1
2505,123,74,Chaussures Indoor Pro,10,Handball,chaussure,44,1,1,0.5375526571001309,1,0,1.2573497050809823,-0.319621822441209,EN_STOCK,1,1.91152225158997,1,96.43,2024-11-05 15:05:00,5,23,1,6,1
2506,123,73,Ballon Resine T3,10,Handball,equipement,Pro,1,1,0.7763603465649294,0,0,-0.5070426298947327,0.854247746650189,EN_STOCK,0,-0.8233846050154263,0,80.22,2024-08-08 03:24:00,5,4,2,12,1
2507,123,7,Chaussettes Performance,1,Football,vetement,XXL,1,1,0.05993727817053419,0,0,-0.824934392999476,-0.12665696176865043,EN_STOCK,1,1.4585008704344746,0,77.81,2024-11-03 09:00:00,4,17,3,19,1
2508,124,60,Kettlebell 16kg,8,Fitness,equipement,Junior,1,1,-0.8952934796886594,0,0,-0.20437718859915754,0.018066683735768498,EN_STOCK,0,-0.8233846050154263,0,65.86,2025-05-15 06:08:00,3,42,2,8,1
2509,124,11,Maillot Reversible,2,Basketball,vetement,XXL,1,0,-0.8952934796886594,0,0,-0.1169104288731584,-0.8502751892907451,EN_STOCK,0,-0.8233846050154263,0,39.28,2025-02-04 17:49:00,0,50,3,19,1
2510,124,63,Gants Musculation,8,Fitness,accessoire,S/M,1,1,-0.656485790223861,0,0,-0.6738554443818413,1.3849011134997251,EN_STOCK,1,0.3007795630370985,0,70.41,2024-03-01 19:18:00,3,35,0,14,1
2511,124,46,Bidon Isotherme,6,Cyclisme,accessoire,Unique,1,0,-0.8952934796886594,0,0,-0.7611530227544051,1.208016657883213,EN_STOCK,0,-0.8233846050154263,0,39.78,2024-02-23 02:42:00,2,9,0,16,1
2512,124,63,Gants Musculation,8,Fitness,accessoire,S/M,1,1,-0.4176781007590626,0,0,-0.6738554443818413,1.3849011134997251,EN_STOCK,1,0.7370223745201678,1,76.11,2025-04-03 13:04:00,3,35,0,14,1
2513,124,58,Tapis Yoga Premium,8,Fitness,equipement,Pro,1,1,-0.1788704112942642,1,1,-0.3764346250427572,-1.4291697713084208,EN_STOCK,1,-0.5045917812393372,0,78.48,2025-01-04 19:03:00,3,77,2,12,1
2514,124,58,Tapis Yoga Premium,8,Fitness,equipement,Pro,1,1,0.05993727817053419,1,0,-0.3764346250427572,-1.4291697713084208,EN_STOCK,1,1.6095079974863065,0,91.14,2024-08-14 00:24:00,3,77,2,12,1
2515,124,63,Gants Musculation,8,Fitness,accessoire,Unique,1,1,0.29874496763533254,1,1,-0.6738554443818413,1.3849011134997251,EN_STOCK,1,0.09943672696798958,0,81.35,2024-07-01 18:09:00,3,35,0,16,1
2516,124,63,Gants Musculation,8,Fitness,accessoire,L/XL,1,1,0.5375526571001309,1,0,-0.6738554443818413,1.3849011134997251,EN_STOCK,1,1.4585008704344746,0,100.0,2024-04-22 15:05:00,3,35,0,10,1
2517,124,61,Corde Battle Rope 12m,8,Fitness,equipement,Junior,1,1,0.7763603465649294,0,0,0.33767986780722775,0.9828909870985614,EN_STOCK,1,0.3007795630370985,0,80.22,2025-04-10 07:36:00,3,27,2,8,1
2518,124,73,Ballon Resine T3,10,Handball,equipement,Pro,1,0,-0.8952934796886594,0,0,-0.5070426298947327,0.854247746650189,EN_STOCK,1,-0.43747750254963425,0,34.49,2024-05-12 13:22:00,5,4,2,12,1
2519,124,63,Gants Musculation,8,Fitness,accessoire,L/XL,1,1,1.0151680360297277,1,0,-0.6738554443818413,1.3849011134997251,EN_STOCK,0,-0.8233846050154263,0,97.09,2025-01-21 17:45:00,3,35,0,10,1
2520,124,60,Kettlebell 16kg,8,Fitness,equipement,Pro,1,1,1.253975725494526,0,0,-0.20437718859915754,0.018066683735768498,EN_STOCK,1,-0.43747750254963425,0,84.97,2024-04-17 16:08:00,3,42,2,12,1
2521,124,61,Corde Battle Rope 12m,8,Fitness,equipement,Pro,1,1,1.4927834149593244,0,0,0.33767986780722775,0.9828909870985614,EN_STOCK,0,-0.8233846050154263,0,88.71,2024-03-24 22:27:00,3,27,2,12,1
2522,124,63,Gants Musculation,8,Fitness,accessoire,S/M,1,1,1.7315911044241228,1,0,-0.6738554443818413,1.3849011134997251,EN_STOCK,0,-0.8233846050154263,0,100.0,2025-03-22 11:04:00,3,35,0,14,1
2523,124,63,Gants Musculation,8,Fitness,accessoire,Unique,1,1,1.9703987938889211,1,0,-0.6738554443818413,1.3849011134997251,EN_STOCK,1,0.7370223745201678,1,100.0,2025-02-17 07:31:00,3,35,0,16,1
2524,124,47,Lumieres LED Set,6,Cyclisme,accessoire,L/XL,1,0,-0.656485790223861,0,0,-0.5080577180153439,-1.3326873409721416,EN_STOCK,0,-0.8233846050154263,0,39.92,2024-07-16 19:30:00,2,44,0,10,1
2525,124,34,Lunettes Miroir,5,Natation,accessoire,L/XL,1,0,-0.8952934796886594,0,0,-0.4532429595023386,0.001986278679721952,EN_STOCK,0,-0.8233846050154263,0,37.41,2024-08-06 05:10:00,6,45,0,10,1
2526,124,62,Banc Musculation,8,Fitness,equipement,Junior,1,1,2.2092064833537197,0,0,3.2980151902163812,-1.5256522016447,EN_STOCK,1,-0.15224181811839657,0,75.22,2024-10-23 04:36:00,3,5,2,8,1
2527,124,62,Banc Musculation,8,Fitness,equipement,Junior,1,1,2.448014172818518,0,0,3.2980151902163812,-1.5256522016447,EN_STOCK,0,-0.8233846050154263,0,76.43,2025-01-27 04:48:00,3,5,2,8,1
2528,124,64,Shaker Proteine 700ml,8,Fitness,accessoire,Unique,1,1,2.6868218622833164,0,0,-0.8975131936231775,1.3205794932755388,EN_STOCK,1,0.6195723868131876,0,85.97,2024-10-26 06:16:00,3,72,0,16,1
2529,124,59,Bandes Resistance Set,8,Fitness,accessoire,Unique,1,1,2.9256295517481146,0,0,-0.5451084344176531,0.06630789890390815,EN_STOCK,1,1.12292947698596,0,81.31,2025-04-06 00:11:00,3,8,0,16,1
2530,124,61,Corde Battle Rope 12m,8,Fitness,equipement,Standard,1,1,3.164437241212913,0,0,0.33767986780722775,0.9828909870985614,EN_STOCK,0,-0.8233846050154263,0,84.61,2025-03-13 22:42:00,3,27,2,15,1
2531,124,1,Ballon Match Pro,1,Football,equipement,Standard,1,0,-0.8952934796886594,0,0,-0.4166997871603352,-0.5447474932258607,EN_STOCK,0,-0.8233846050154263,0,42.11,2025-01-05 18:29:00,4,2,2,15,1
2532,125,41,Casque Aero Route,6,Cyclisme,accessoire,S/M,1,1,-0.8952934796886594,0,0,1.3524296257115656,-0.4643454679456279,EN_STOCK,1,1.8779651122451184,0,58.24,2024-02-17 09:28:00,2,12,0,14,1
2533,125,52,Bandages 4.5m x2,7,Boxe,accessoire,Unique,1,1,-0.8952934796886594,1,1,-0.8785648820384349,1.1276146326029803,EN_STOCK,0,-0.8233846050154263,0,67.45,2024-01-29 18:44:00,1,6,0,16,1
2534,125,41,Casque Aero Route,6,Cyclisme,accessoire,Unique,1,1,-0.656485790223861,0,0,1.3524296257115656,-0.4643454679456279,EN_STOCK,1,0.9719223499341283,0,68.18,2024-07-21 06:26:00,2,12,0,16,1
2535,125,55,Chaussures Boxe,7,Boxe,chaussure,45,1,1,-0.656485790223861,0,0,0.9101895678319492,-0.8663555943467917,EN_STOCK,0,-0.8233846050154263,0,62.13,2025-02-26 04:01:00,1,19,1,7,1
2536,125,7,Chaussettes Performance,1,Football,vetement,XXL,1,0,-0.8952934796886594,0,0,-0.824934392999476,-0.12665696176865043,EN_STOCK,1,0.40145098107165295,1,39.76,2025-02-22 08:49:00,4,17,3,19,1
2537,125,70,Short Leger,9,Volleyball,vetement,S,1,0,-0.8952934796886594,0,0,-0.5599963935199507,-0.27138060727306934,EN_STOCK,1,1.190043755675663,0,42.93,2024-07-14 00:50:00,9,73,3,13,1
2538,125,48,Pompe Portable,6,Cyclisme,accessoire,L/XL,1,1,-0.4176781007590626,0,0,-0.5970471099222598,-0.8341947842346985,RUPTURE_DE_STOCK,1,0.13299386631284107,0,71.4,2024-11-23 21:16:00,2,56,0,10,2
2539,125,47,Lumieres LED Set,6,Cyclisme,accessoire,L/XL,1,1,-0.1788704112942642,1,1,-0.5080577180153439,-1.3326873409721416,EN_STOCK,1,0.8376937925547223,0,73.33,2025-01-01 01:07:00,2,44,0,10,1
2540,125,19,Sac Raquettes 6R,3,Tennis,accessoire,S/M,1,0,-0.8952934796886594,0,0,0.5873915454775848,-1.348767746028188,EN_ARRIVAGE,0,-0.8233846050154263,0,34.22,2024-02-17 18:59:00,8,66,0,14,0
2541,125,49,Gants 12oz Pro,7,Boxe,accessoire,Unique,1,1,-0.4176781007590626,0,0,0.42362399535231,1.3849011134997251,EN_STOCK,1,0.9383652105892768,1,70.08,2025-04-05 16:45:00,1,32,0,16,1
2542,125,49,Gants 12oz Pro,7,Boxe,accessoire,Unique,1,1,-0.1788704112942642,0,0,0.42362399535231,1.3849011134997251,EN_STOCK,0,-0.8233846050154263,0,81.52,2025-01-22 23:47:00,1,32,0,16,1
2543,125,42,Cuissard Gel Pad,6,Cyclisme,vetement,S,1,1,0.05993727817053419,0,0,0.6667376002386944,0.19495113935228053,EN_STOCK,1,0.7538009441925936,0,70.61,2024-06-23 02:43:00,2,30,3,13,1
2544,125,44,Gants Cycliste,6,Cyclisme,accessoire,L/XL,1,1,0.29874496763533254,0,0,-0.5271752109535217,0.6612828859776304,EN_ARRIVAGE,1,1.4585008704344746,0,79.34,2024-08-22 10:22:00,2,33,0,10,0
2545,125,49,Gants 12oz Pro,7,Boxe,accessoire,L/XL,1,1,0.05993727817053419,0,0,0.42362399535231,1.3849011134997251,EN_STOCK,1,0.988700919606554,0,81.39,2024-05-24 14:07:00,1,32,0,10,1
2546,126,58,Tapis Yoga Premium,8,Fitness,equipement,Pro,1,0,-0.8952934796886594,0,0,-0.3764346250427572,-1.4291697713084208,EN_STOCK,1,1.8611865425726926,1,35.62,2025-03-30 14:50:00,3,77,2,12,1
2547,126,14,Panier Portable,2,Basketball,equipement,Standard,1,0,-0.8952934796886594,0,0,1.7970382225392747,0.4522376202490253,EN_STOCK,0,-0.8233846050154263,0,36.97,2024-10-13 20:45:00,0,54,2,15,1
2548,126,47,Lumieres LED Set,6,Cyclisme,accessoire,Unique,1,1,-0.8952934796886594,0,0,-0.5080577180153439,-1.3326873409721416,EN_STOCK,0,-0.8233846050154263,0,64.07,2025-02-13 16:27:00,2,44,0,16,1
2549,126,55,Chaussures Boxe,7,Boxe,chaussure,44,1,1,-0.8952934796886594,1,1,0.9101895678319492,-0.8663555943467917,EN_STOCK,0,-0.8233846050154263,0,63.79,2024-04-11 05:26:00,1,19,1,6,1
2550,126,46,Bidon Isotherme,6,Cyclisme,accessoire,Unique,1,1,-0.656485790223861,1,1,-0.7611530227544051,1.208016657883213,EN_STOCK,0,-0.8233846050154263,0,69.33,2024-04-07 08:22:00,2,9,0,16,1
2551,126,46,Bidon Isotherme,6,Cyclisme,accessoire,S/M,1,1,-0.4176781007590626,1,0,-0.7611530227544051,1.208016657883213,EN_STOCK,0,-0.8233846050154263,0,87.27,2024-10-06 11:15:00,2,9,0,14,1
